(14.599999999999964, 16.544512054693843)
(14.799999999999963, 16.585316566457944)
(14.999999999999963, 16.626603264972193)
(15.199999999999962, 16.668362585266784)
(15.399999999999961, 16.710584855335927)
(15.59999999999996, 16.753260314964784)
(15.79999999999996, 16.79637913384695)
(15.99999999999996, 16.83993142897195)
(16.19999999999996, 16.883907281266282)
(16.399999999999963, 16.928296751475557)
(16.599999999999966, 16.97308989527903)
(16.79999999999997, 17.018276777631648)
(16.99999999999997, 17.063847486332133)
(17.199999999999974, 17.10979214481909)
(17.399999999999977, 17.156100924200057)
(17.59999999999998, 17.202764054521428)
(17.799999999999983, 17.24977183528978)
(17.999999999999986, 17.29711464525748)
(18.19999999999999, 17.344782951487687)
(18.39999999999999, 17.392767317715773)
(18.599999999999994, 17.4410584120258)
(18.799999999999997, 17.489647013862317)
(19.0, 17.53852402039884)
(19.200000000000003, 17.587680452285504)
(19.400000000000006, 17.637107458799264)
(19.60000000000001, 17.686796322420566)
(19.80000000000001, 17.736738462861066)
(20.000000000000014, 17.78692544056716)
(20.200000000000017, 17.837348959724366)
(20.40000000000002, 17.888000870787614)
(20.600000000000023, 17.938873172562435)
(20.800000000000026, 17.9899580138618)
(21.00000000000003, 18.041247694761694)
(21.20000000000003, 18.092734667485622)
(21.400000000000034, 18.144411536933493)
(21.600000000000037, 18.19627106087907)
(21.80000000000004, 18.248306149865435)
(22.000000000000043, 18.30050986681436)
(22.200000000000045, 18.352875426372275)
(22.40000000000005, 18.40539619401336)
(22.60000000000005, 18.45806568491941)
(22.800000000000054, 18.510877562655423)
(23.000000000000057, 18.563825637659036)
(23.20000000000006, 18.616903865561163)
(23.400000000000063, 18.670106345354345)
(23.600000000000065, 18.723427317424534)
(23.800000000000068, 18.776861161461277)
(24.00000000000007, 18.83040239426037)
(24.200000000000074, 18.884045667432403)
(24.400000000000077, 18.9377857650297)
(24.60000000000008, 18.991617601103584)
(24.800000000000082, 19.04553621720296)
(25.000000000000085, 19.09953677982473)
(25.200000000000088, 19.153614577825607)
(25.40000000000009, 19.20776501980446)
(25.600000000000094, 19.261983631463554)
(25.800000000000097, 19.31626605295644)
(26.0000000000001, 19.370608036229672)
(26.200000000000102, 19.425005442365006)
(26.400000000000105, 19.479454238928117)
(26.600000000000108, 19.53395049732938)
(26.80000000000011, 19.588490390201805)
(27.000000000000114, 19.643070188800728)
(27.200000000000117, 19.69768626042938)
(27.40000000000012, 19.752335065894126)
(27.600000000000122, 19.807013156992674)
(27.800000000000125, 19.861717174038276)
(28.000000000000128, 19.91644384342252)
(28.20000000000013, 19.971189975219065)
(28.400000000000134, 20.025952460830258)
(28.600000000000136, 20.080728270678428)
(28.80000000000014, 20.13551445194325)
(29.000000000000142, 20.190308126346448)
(29.200000000000145, 20.245106487984742)
(29.400000000000148, 20.299906801211904)
(29.60000000000015, 20.354706398570443)
(29.800000000000153, 20.409502678773297)
(30.000000000000156, 20.46429310473586)
(30.20000000000016, 20.519075201658293)
(30.400000000000162, 20.57384655515822)
(30.600000000000165, 20.62860480945349)
(30.800000000000168, 20.6833476655948)
(31.00000000000017, 20.73807287974776)
(31.200000000000173, 20.79277826152393)
(31.400000000000176, 20.847461672360208)
(31.60000000000018, 20.90212102394599)
(31.800000000000182, 20.956754276697406)
(32.000000000000185, 21.01135943827778)
(32.20000000000019, 21.065934562163594)
(32.40000000000019, 21.120477746255066)
(32.60000000000019, 21.174987131530454)
(32.800000000000196, 21.229460900743145)
(33.0000000000002, 21.283897277160627)
(33.2000000000002, 21.338294523344334)
(33.400000000000205, 21.3926509399694)
(33.60000000000021, 21.44696486468334)
(33.80000000000021, 21.50123467100263)
(34.00000000000021, 21.555458767246204)
(34.200000000000216, 21.60963559550482)
(34.40000000000022, 21.663763630645377)
(34.60000000000022, 21.717841379349075)
(34.800000000000225, 21.771867379182503)
(35.00000000000023, 21.825840197700643)
(35.20000000000023, 21.879758431580797)
(35.40000000000023, 21.93362070578652)
(35.600000000000236, 21.987425672760583)
(35.80000000000024, 22.041172011646015)
(36.00000000000024, 22.09485842753437)
(36.200000000000244, 22.148483650740243)
(36.40000000000025, 22.20204643610124)
(36.60000000000025, 22.25554556230245)
(36.80000000000025, 22.308979831224647)
(37.000000000000256, 22.362348067315374)
(37.20000000000026, 22.415649116982106)
(37.40000000000026, 22.46888184800671)
(37.600000000000264, 22.52204514898045)
(37.80000000000027, 22.575137928758792)
(38.00000000000027, 22.62815911593529)
(38.20000000000027, 22.681107658333836)
(38.400000000000276, 22.733982522521536)
(38.60000000000028, 22.78678269332675)
(38.80000000000028, 22.83950717339183)
(39.000000000000284, 22.892154982729128)
(39.20000000000029, 22.944725158295412)
(39.40000000000029, 22.997216753580908)
(39.60000000000029, 23.04962883821241)
(39.800000000000296, 23.101960497569905)
(40.0000000000003, 23.154210832416208)
(40.2000000000003, 23.206378958539094)
(40.400000000000304, 23.258464006405436)
(40.60000000000031, 23.31046512082692)
(40.80000000000031, 23.362381460636822)
(41.00000000000031, 23.414212198377474)
(41.200000000000315, 23.465956519997963)
(41.40000000000032, 23.51761362456168)
(41.60000000000032, 23.569182723963323)
(41.800000000000324, 23.620663042654982)
(42.00000000000033, 23.67205381738096)
(42.20000000000033, 23.72335429692095)
(42.40000000000033, 23.774563741841295)
(42.600000000000335, 23.82568142425397)
(42.80000000000034, 23.876706627582966)
(43.00000000000034, 23.927638646337847)
(43.200000000000344, 23.978476785894145)
(43.40000000000035, 24.02922036228032)
(43.60000000000035, 24.07986870197108)
(43.80000000000035, 24.13042114168675)
(44.000000000000355, 24.18087702819848)
(44.20000000000036, 24.231235718139082)
(44.40000000000036, 24.281496577819233)
(44.600000000000364, 24.331658983048882)
(44.80000000000037, 24.38172231896361)
(45.00000000000037, 24.431685979855803)
(45.20000000000037, 24.48154936901042)
(45.400000000000375, 24.531311898545166)
(45.60000000000038, 24.58097298925496)
(45.80000000000038, 24.63053207046046)
(46.000000000000384, 24.679988579860563)
(46.20000000000039, 24.729341963388656)
(46.40000000000039, 24.778591675072562)
(46.60000000000039, 24.827737176897955)
(46.800000000000395, 24.876777938675193)
(47.0000000000004, 24.925713437909387)
(47.2000000000004, 24.974543159673622)
(47.400000000000404, 25.023266596485207)
(47.600000000000406, 25.07188324818482)
(47.80000000000041, 25.120392621818493)
(48.00000000000041, 25.16879423152228)
(48.200000000000415, 25.217087598409577)
(48.40000000000042, 25.265272250460935)
(48.60000000000042, 25.31334772241633)
(48.80000000000042, 25.361313555669792)
(49.000000000000426, 25.40916929816628)
(49.20000000000043, 25.456914504300787)
(49.40000000000043, 25.504548734819558)
(49.600000000000435, 25.55207155672336)
(49.80000000000044, 25.59948254317274)
(50.00000000000044, 25.646781273395217)
(50.20000000000044, 25.693967332594323)
(50.400000000000446, 25.741040311860452)
(50.60000000000045, 25.787999808083473)
(50.80000000000045, 25.834845423866994)
(51.000000000000455, 25.881576767444326)
(51.20000000000046, 25.92819345259599)
(51.40000000000046, 25.97469509856879)
(51.60000000000046, 26.0210813299964)
(51.800000000000466, 26.06735177682137)
(52.00000000000047, 26.113506074218588)
(52.20000000000047, 26.15954386252009)
(52.400000000000475, 26.20546478714121)
(52.60000000000048, 26.251268498508058)
(52.80000000000048, 26.29695465198621)
(53.00000000000048, 26.342522907810682)
(53.200000000000486, 26.387972931017075)
(53.40000000000049, 26.433304391373888)
(53.60000000000049, 26.478516963315986)
(53.800000000000495, 26.523610325879154)
(54.0000000000005, 26.568584162635748)
(54.2000000000005, 26.6134381616314)
(54.4000000000005, 26.658172015322755)
(54.600000000000506, 26.702785420516197)
(54.80000000000051, 26.747278078307566)
(55.00000000000051, 26.791649694022855)
(55.200000000000514, 26.835899977159805)
(55.40000000000052, 26.88002864133044)
(55.60000000000052, 26.924035404204506)
(55.80000000000052, 26.967919987453755)
(56.000000000000526, 27.011682116697113)
(56.20000000000053, 27.055321521446682)
(56.40000000000053, 27.098837935054558)
(56.600000000000534, 27.142231094660445)
(56.80000000000054, 27.185500741140086)
(57.00000000000054, 27.228646619054427)
(57.20000000000054, 27.271668476599572)
(57.400000000000546, 27.314566065557468)
(57.60000000000055, 27.357339141247312)
(57.80000000000055, 27.399987462477664)
(58.000000000000554, 27.442510791499295)
(58.20000000000056, 27.484908893958675)
(58.40000000000056, 27.527181538852183)
(58.60000000000056, 27.56932849848094)
(58.800000000000566, 27.61134954840631)
(59.00000000000057, 27.65324446740605)
(59.20000000000057, 27.69501303743107)
(59.400000000000574, 27.736655043562806)
(59.60000000000058, 27.778170273971213)
(59.80000000000058, 27.819558519873357)
(60.00000000000058, 27.86081957549258)
(60.200000000000585, 27.901953238018244)
(60.40000000000059, 27.94295930756605)
(60.60000000000059, 27.983837587138886)
(60.800000000000594, 28.02458788258828)
(61.0000000000006, 28.06521000257631)
(61.2000000000006, 28.10570375853814)
(61.4000000000006, 28.14606896464498)
(61.600000000000605, 28.186305437767633)
(61.80000000000061, 28.226412997440534)
(62.00000000000061, 28.26639146582625)
(62.200000000000614, 28.306240667680502)
(62.40000000000062, 28.345960430317675)
(62.60000000000062, 28.385550583576784)
(62.80000000000062, 28.425010959787908)
(63.000000000000625, 28.4643413937391)
(63.20000000000063, 28.503541722643753)
(63.40000000000063, 28.542611786108385)
(63.600000000000634, 28.5815514261009)
(63.80000000000064, 28.620360486919253)
(64.00000000000064, 28.659038815160567)
(64.20000000000063, 28.697586259690656)
(64.40000000000062, 28.736002671613978)
(64.6000000000006, 28.774287904243977)
(64.8000000000006, 28.81244181307385)
(65.00000000000058, 28.850464255747696)
(65.20000000000057, 28.88835509203206)
(65.40000000000056, 28.926114183787877)
(65.60000000000055, 28.963741394942776)
(65.80000000000054, 29.001236591463776)
(66.00000000000053, 29.03859964133034)
(66.20000000000051, 29.07583041450781)
(66.4000000000005, 29.112928782921188)
(66.60000000000049, 29.14989462042927)
(66.80000000000048, 29.186727802799137)
(67.00000000000047, 29.223428207681003)
(67.20000000000046, 29.259995714583372)
(67.40000000000045, 29.296430204848555)
(67.60000000000043, 29.33273156162852)
(67.80000000000042, 29.368899669861044)
(68.00000000000041, 29.404934416246203)
(68.2000000000004, 29.440835689223196)
(68.40000000000039, 29.47660337894744)
(68.60000000000038, 29.51223737726801)
(68.80000000000037, 29.547737577705373)
(69.00000000000036, 29.5831038754294)
(69.20000000000034, 29.618336167237718)
(69.40000000000033, 29.653434351534308)
(69.60000000000032, 29.688398328308427)
(69.80000000000031, 29.723227999113785)
(70.0000000000003, 29.75792326704802)
(70.20000000000029, 29.79248403673245)
(70.40000000000028, 29.826910214292074)
(70.60000000000026, 29.86120170733588)
(70.80000000000025, 29.89535842493738)
(71.00000000000024, 29.929380277615437)
(71.20000000000023, 29.963267177315313)
(71.40000000000022, 29.99701903739002)
(71.60000000000021, 30.03063577258188)
(71.8000000000002, 30.06411729900434)
(72.00000000000018, 30.097463534124053)
(72.20000000000017, 30.130674396743174)
(72.40000000000016, 30.163749806981905)
(72.60000000000015, 30.19668968626128)
(72.80000000000014, 30.229493957286156)
(73.00000000000013, 30.262162544028463)
(73.20000000000012, 30.294695371710663)
(73.4000000000001, 30.327092366789415)
(73.6000000000001, 30.35935345693949)
(73.80000000000008, 30.39147857103788)
(74.00000000000007, 30.423467639148125)
(74.20000000000006, 30.455320592504844)
(74.40000000000005, 30.487037363498484)
(74.60000000000004, 30.51861788566027)
(74.80000000000003, 30.550062093647334)
(75.00000000000001, 30.581369923228078)
(75.2, 30.6125413112677)
(75.39999999999999, 30.643576195713948)
(75.59999999999998, 30.674474515583018)
(75.79999999999997, 30.70523621094568)
(75.99999999999996, 30.735861222913574)
(76.19999999999995, 30.766349493625675)
(76.39999999999993, 30.796700966235033)
(76.59999999999992, 30.82691558489546)
(76.79999999999991, 30.856993294748555)
(76.9999999999999, 30.886934041911005)
(77.19999999999989, 30.91673777346188)
(77.39999999999988, 30.946404437430147)
(77.59999999999987, 30.97593398278236)
(77.79999999999986, 31.005326359410514)
(77.99999999999984, 31.034581518120028)
(78.19999999999983, 31.063699410617946)
(78.39999999999982, 31.09267998950125)
(78.59999999999981, 31.121523208245325)
(78.7999999999998, 31.150229021192608)
(78.99999999999979, 31.17879738354136)
(79.19999999999978, 31.20722825133461)
(79.39999999999976, 31.235521581449195)
(79.59999999999975, 31.263677331585015)
(79.79999999999974, 31.29169546025438)
(79.99999999999973, 31.31957592677151)
(80.19999999999972, 31.347318691242176)
(80.39999999999971, 31.37492371455347)
(80.5999999999997, 31.40239095836372)
(80.79999999999968, 31.42972038509253)
(80.99999999999967, 31.45691195791095)
(81.19999999999966, 31.483965640731775)
(81.39999999999965, 31.51088139819998)
(81.59999999999964, 31.537659195683272)
(81.79999999999963, 31.564298999262753)
(81.99999999999962, 31.59080077572373)
(82.1999999999996, 31.61716449254663)
(82.3999999999996, 31.643390117898043)
(82.59999999999958, 31.66947762062186)
(82.79999999999957, 31.695426970230542)
(82.99999999999956, 31.721238136896524)
(83.19999999999955, 31.746911091443682)
(83.39999999999954, 31.772445805338954)
(83.59999999999953, 31.79784225068403)
(83.79999999999951, 31.82310040020715)
(83.9999999999995, 31.848220227255105)
(84.19999999999949, 31.873201705785288)
(84.39999999999948, 31.898044810357707)
(84.59999999999947, 31.922749516127283)
(84.79999999999946, 31.947315798836165)
(84.99999999999945, 31.97174363480619)
(85.19999999999943, 31.99603300093139)
(85.39999999999942, 32.02018387467063)
(85.59999999999941, 32.0441962340403)
(85.7999999999994, 32.06807005760717)
(85.99999999999939, 32.091805324481285)
(86.19999999999938, 32.11540201430893)
(86.39999999999937, 32.13886010726573)
(86.59999999999935, 32.16217958404984)
(86.79999999999934, 32.18536042587519)
(86.99999999999933, 32.20840261446482)
(87.19999999999932, 32.23130613204435)
(87.39999999999931, 32.25407096133544)
(87.5999999999993, 32.2766970855494)
(87.79999999999929, 32.2991844883809)
(87.99999999999928, 32.321533154001685)
(88.19999999999926, 32.34374306705441)
(88.39999999999925, 32.3658142126466)
(88.59999999999924, 32.38774657634456)
(88.79999999999923, 32.40954014416752)
(88.99999999999922, 32.43119490258171)
(89.1999999999992, 32.4527108384946)
(89.3999999999992, 32.47408793924919)
(89.59999999999918, 32.49532619261832)
(89.79999999999917, 32.51642558679917)
(89.99999999999916, 32.537386110407674)
(90.19999999999915, 32.55820775247313)
(90.39999999999914, 32.57889050243282)
(90.59999999999913, 32.599434350126685)
(90.79999999999912, 32.61983928579213)
(90.9999999999991, 32.64010530005881)
(91.1999999999991, 32.66023238394353)
(91.39999999999908, 32.6802205288452)
(91.59999999999907, 32.70006972653982)
(91.79999999999906, 32.71977996917563)
(91.99999999999905, 32.739351249268154)
(92.19999999999904, 32.758783559695445)
(92.39999999999903, 32.77807689369333)
(92.59999999999901, 32.7972312448507)
(92.799999999999, 32.816246607104894)
(92.99999999999899, 32.83512297473712)
(93.19999999999898, 32.853860342367916)
(93.39999999999897, 32.872458704952706)
(93.59999999999896, 32.89091805777736)
(93.79999999999895, 32.90923839645385)
(93.99999999999893, 32.92741971691591)
(94.19999999999892, 32.945462015414805)
(94.39999999999891, 32.96336528851513)
(94.5999999999989, 32.981129533090616)
(94.79999999999889, 32.99875474632004)
(94.99999999999888, 33.01624092568316)
(95.19999999999887, 33.03358806895669)
(95.39999999999885, 33.05079617421036)
(95.59999999999884, 33.067865239802984)
(95.79999999999883, 33.08479526437855)
(95.99999999999882, 33.10158624686243)
(96.19999999999881, 33.118238186457596)
(96.3999999999988, 33.13475108264085)
(96.59999999999879, 33.151124935159125)
(96.79999999999878, 33.167359744025866)
(96.99999999999876, 33.18345550951737)
(97.19999999999875, 33.19941223216925)
(97.39999999999874, 33.21522991277286)
(97.59999999999873, 33.23090855237185)
(97.79999999999872, 33.24644815225866)
(97.9999999999987, 33.26184871397114)
(98.1999999999987, 33.27711023928917)
(98.39999999999868, 33.29223273023131)
(98.59999999999867, 33.3072161890515)
(98.79999999999866, 33.32206061823581)
(98.99999999999865, 33.33676602049918)
(99.19999999999864, 33.35133239878225)
(99.39999999999863, 33.365759756248195)
(99.59999999999862, 33.38004809627961)
(99.7999999999986, 33.3941974224754)
(99.9999999999986, 33.40820773864774)
(0.2, -26.1656833681756)
(0.4, -13.545320577800199)
(0.6, -3.7933498893875375)
(0.7999999999999999, 3.018542153921671)
(0.9999999999999999, 7.478273147289885)
(1.2, 10.280731891493751)
(1.4000000000000001, 12.016589448452637)
(1.6000000000000003, 13.095523413056519)
(1.8000000000000005, 13.775175570448674)
(2.0000000000000004, 14.211417723741455)
(2.2000000000000006, 14.497609765465418)
(2.400000000000001, 14.689903492772299)
(2.600000000000001, 14.822456343936341)
(2.800000000000001, 14.916357803021521)
(3.0000000000000013, 14.984845618564274)
(3.2000000000000015, 15.036372335319586)
(3.4000000000000017, 15.076428294822657)
(3.600000000000002, 15.108640388526213)
(3.800000000000002, 15.135444273580347)
(4.000000000000002, 15.15850200454918)
(4.200000000000001, 15.178965508652027)
(4.4, 15.197645326968884)
(4.6, 15.215120273963649)
(4.799999999999999, 15.231809712670849)
(4.999999999999998, 15.248021838936793)
(5.1999999999999975, 15.263986358436236)
(5.399999999999997, 15.279876876270484)
(5.599999999999996, 15.29582641958833)
(5.799999999999995, 15.311938320641271)
(5.999999999999995, 15.328293928682434)
(6.199999999999994, 15.34495813024347)
(6.399999999999993, 15.36198333866228)
(6.5999999999999925, 15.379412403624343)
(6.799999999999992, 15.39728075140389)
(6.999999999999991, 15.415617972106487)
(7.19999999999999, 15.434449005966853)
(7.39999999999999, 15.453795036560528)
(7.599999999999989, 15.473674168194318)
(7.799999999999988, 15.49410194318219)
(7.999999999999988, 15.515091739610101)
(8.199999999999987, 15.536655079352927)
(8.399999999999986, 15.558801868343505)
(8.599999999999985, 15.581540585467645)
(8.799999999999985, 15.604878432352814)
(8.999999999999984, 15.62882145329873)
(9.199999999999983, 15.653374632361729)
(9.399999999999983, 15.678541972936571)
(9.599999999999982, 15.704326563926516)
(9.799999999999981, 15.73073063564528)
(9.99999999999998, 15.757755607873884)
(10.19999999999998, 15.785402131943659)
(10.399999999999979, 15.813670128291857)
(10.599999999999978, 15.842558820607495)
(10.799999999999978, 15.872066767429015)
(10.999999999999977, 15.90219189185536)
(11.199999999999976, 15.932931509875026)
(11.399999999999975, 15.964282357694001)
(11.599999999999975, 15.99624061834601)
(11.799999999999974, 16.0288019477913)
(11.999999999999973, 16.06196150064945)
(12.199999999999973, 16.09571395566338)
(12.399999999999972, 16.13005354095427)
(12.599999999999971, 16.164974059097254)
(12.79999999999997, 16.200468912025165)
(12.99999999999997, 16.236531125749913)
(13.199999999999969, 16.273153374878166)
(13.399999999999968, 16.310328006888398)
(13.599999999999968, 16.348047066129773)
(13.799999999999967, 16.386302317499172)
(13.999999999999966, 16.425085269750284)
(14.199999999999966, 16.464387198387996)
(14.399999999999965, 16.504199168101863)
(14.599999999999964, 16.544512054693843)
(14.799999999999963, 16.585316566457944)
(14.999999999999963, 16.626603264972193)
(15.199999999999962, 16.668362585266784)
(15.399999999999961, 16.710584855335927)
(15.59999999999996, 16.753260314964784)
(15.79999999999996, 16.79637913384695)
(15.99999999999996, 16.83993142897195)
(16.19999999999996, 16.883907281266282)
(16.399999999999963, 16.928296751475557)
(16.599999999999966, 16.97308989527903)
(16.79999999999997, 17.018276777631648)
(16.99999999999997, 17.063847486332133)
(17.199999999999974, 17.10979214481909)
(17.399999999999977, 17.156100924200057)
(17.59999999999998, 17.202764054521428)
(17.799999999999983, 17.24977183528978)
(17.999999999999986, 17.29711464525748)
(18.19999999999999, 17.344782951487687)
(18.39999999999999, 17.392767317715773)
(18.599999999999994, 17.4410584120258)
(18.799999999999997, 17.489647013862317)
(19.0, 17.53852402039884)
(19.200000000000003, 17.587680452285504)
(19.400000000000006, 17.637107458799264)
(19.60000000000001, 17.686796322420566)
(19.80000000000001, 17.736738462861066)
(20.000000000000014, 17.78692544056716)
(20.200000000000017, 17.837348959724366)
(20.40000000000002, 17.888000870787614)
(20.600000000000023, 17.938873172562435)
(20.800000000000026, 17.9899580138618)
(21.00000000000003, 18.041247694761694)
(21.20000000000003, 18.092734667485622)
(21.400000000000034, 18.144411536933493)
(21.600000000000037, 18.19627106087907)
(21.80000000000004, 18.248306149865435)
(22.000000000000043, 18.30050986681436)
(22.200000000000045, 18.352875426372275)
(22.40000000000005, 18.40539619401336)
(22.60000000000005, 18.45806568491941)
(22.800000000000054, 18.510877562655423)
(23.000000000000057, 18.563825637659036)
(23.20000000000006, 18.616903865561163)
(23.400000000000063, 18.670106345354345)
(23.600000000000065, 18.723427317424534)
(23.800000000000068, 18.776861161461277)
(24.00000000000007, 18.83040239426037)
(24.200000000000074, 18.884045667432403)
(24.400000000000077, 18.9377857650297)
(24.60000000000008, 18.991617601103584)
(24.800000000000082, 19.04553621720296)
(25.000000000000085, 19.09953677982473)
(25.200000000000088, 19.153614577825607)
(25.40000000000009, 19.20776501980446)
(25.600000000000094, 19.261983631463554)
(25.800000000000097, 19.31626605295644)
(26.0000000000001, 19.370608036229672)
(26.200000000000102, 19.425005442365006)
(26.400000000000105, 19.479454238928117)
(26.600000000000108, 19.53395049732938)
(26.80000000000011, 19.588490390201805)
(27.000000000000114, 19.643070188800728)
(27.200000000000117, 19.69768626042938)
(27.40000000000012, 19.752335065894126)
(27.600000000000122, 19.807013156992674)
(27.800000000000125, 19.861717174038276)
(28.000000000000128, 19.91644384342252)
(28.20000000000013, 19.971189975219065)
(28.400000000000134, 20.025952460830258)
(28.600000000000136, 20.080728270678428)
(28.80000000000014, 20.13551445194325)
(29.000000000000142, 20.190308126346448)
(29.200000000000145, 20.245106487984742)
(29.400000000000148, 20.299906801211904)
(29.60000000000015, 20.354706398570443)
(29.800000000000153, 20.409502678773297)
(30.000000000000156, 20.46429310473586)
(30.20000000000016, 20.519075201658293)
(30.400000000000162, 20.57384655515822)
(30.600000000000165, 20.62860480945349)
(30.800000000000168, 20.6833476655948)
(31.00000000000017, 20.73807287974776)
(31.200000000000173, 20.79277826152393)
(31.400000000000176, 20.847461672360208)
(31.60000000000018, 20.90212102394599)
(31.800000000000182, 20.956754276697406)
(32.000000000000185, 21.01135943827778)
(32.20000000000019, 21.065934562163594)
(32.40000000000019, 21.120477746255066)
(32.60000000000019, 21.174987131530454)
(32.800000000000196, 21.229460900743145)
(33.0000000000002, 21.283897277160627)
(33.2000000000002, 21.338294523344334)
(33.400000000000205, 21.3926509399694)
(33.60000000000021, 21.44696486468334)
(33.80000000000021, 21.50123467100263)
(34.00000000000021, 21.555458767246204)
(34.200000000000216, 21.60963559550482)
(34.40000000000022, 21.663763630645377)
(34.60000000000022, 21.717841379349075)
(34.800000000000225, 21.771867379182503)
(35.00000000000023, 21.825840197700643)
(35.20000000000023, 21.879758431580797)
(35.40000000000023, 21.93362070578652)
(35.600000000000236, 21.987425672760583)
(35.80000000000024, 22.041172011646015)
(36.00000000000024, 22.09485842753437)
(36.200000000000244, 22.148483650740243)
(36.40000000000025, 22.20204643610124)
(36.60000000000025, 22.25554556230245)
(36.80000000000025, 22.308979831224647)
(37.000000000000256, 22.362348067315374)
(37.20000000000026, 22.415649116982106)
(37.40000000000026, 22.46888184800671)
(37.600000000000264, 22.52204514898045)
(37.80000000000027, 22.575137928758792)
(38.00000000000027, 22.62815911593529)
(38.20000000000027, 22.681107658333836)
(38.400000000000276, 22.733982522521536)
(38.60000000000028, 22.78678269332675)
(38.80000000000028, 22.83950717339183)
(39.000000000000284, 22.892154982729128)
(39.20000000000029, 22.944725158295412)
(39.40000000000029, 22.997216753580908)
(39.60000000000029, 23.04962883821241)
(39.800000000000296, 23.101960497569905)
(40.0000000000003, 23.154210832416208)
(40.2000000000003, 23.206378958539094)
(40.400000000000304, 23.258464006405436)
(40.60000000000031, 23.31046512082692)
(40.80000000000031, 23.362381460636822)
(41.00000000000031, 23.414212198377474)
(41.200000000000315, 23.465956519997963)
(41.40000000000032, 23.51761362456168)
(41.60000000000032, 23.569182723963323)
(41.800000000000324, 23.620663042654982)
(42.00000000000033, 23.67205381738096)
(42.20000000000033, 23.72335429692095)
(42.40000000000033, 23.774563741841295)
(42.600000000000335, 23.82568142425397)
(42.80000000000034, 23.876706627582966)
(43.00000000000034, 23.927638646337847)
(43.200000000000344, 23.978476785894145)
(43.40000000000035, 24.02922036228032)
(43.60000000000035, 24.07986870197108)
(43.80000000000035, 24.13042114168675)
(44.000000000000355, 24.18087702819848)
(44.20000000000036, 24.231235718139082)
(44.40000000000036, 24.281496577819233)
(44.600000000000364, 24.331658983048882)
(44.80000000000037, 24.38172231896361)
(45.00000000000037, 24.431685979855803)
(45.20000000000037, 24.48154936901042)
(45.400000000000375, 24.531311898545166)
(45.60000000000038, 24.58097298925496)
(45.80000000000038, 24.63053207046046)
(46.000000000000384, 24.679988579860563)
(46.20000000000039, 24.729341963388656)
(46.40000000000039, 24.778591675072562)
(46.60000000000039, 24.827737176897955)
(46.800000000000395, 24.876777938675193)
(47.0000000000004, 24.925713437909387)
(47.2000000000004, 24.974543159673622)
(47.400000000000404, 25.023266596485207)
(47.600000000000406, 25.07188324818482)
